seqid	target_full_name	entrez_id	ensembl_gene_id	gene_name	chromosome	gene_start	gene_end	strand	gene_biotype	genome_build	is_primary_chromosome	mhc	somascan_is_multiple	menu_v4_0	menu_v4_1	menu_v5_0	mapping_status	mapping_source	somascan_db_version	coordinate_source	coordinate_source_url
14254-27	Tyrosine-protein phosphatase non-receptor type 4	5775	ENSG00000088179	PTPN4	2	119759604	119986928	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14260-112	Neuroepithelial cell-transforming gene 1 protein	10276	ENSG00000173848	NET1	10	5412543	5459058	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14268-4	Sulfiredoxin-1	140809	ENSG00000271303	SRXN1	20	646614	653404	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14271-23	Ras-related protein Rab-6B	51560	ENSG00000154917	RAB6B	3	133819939	133895889	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14273-19	Prolyl endopeptidase	5550	ENSG00000085377	PREP	6	105273218	105454062	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14283-12	Ras-related protein Rab-14	51552	ENSG00000119396	RAB14	9	121178133	121223014	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14284-23	eIF-2-alpha kinase GCN2	440275	ENSG00000128829	EIF2AK4	15	39934062	40036656	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14286-2	Nuclear factor of activated T-cells, cytoplasmic 1	4772	ENSG00000131196	NFATC1	18	79395856	79531338	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14286-7	Nuclear factor of activated T-cells, cytoplasmic 1	4772	ENSG00000131196	NFATC1	18	79395856	79531338	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14287-6	Ras-related protein Rab-5C	5878	ENSG00000108774	RAB5C	17	42124976	42155044	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14291-53	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2	116986	ENSG00000135439	AGAP2	12	57723761	57742209	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14294-61	Methyl-CpG-binding domain protein 1	4152	ENSG00000141644	MBD1	18	50266743	50281846	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14309-8	Heterogeneous nuclear ribonucleoprotein H	3187	ENSG00000284254	HNRNPH1	HG30_PATCH	380457	401011	-1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14309-8	Heterogeneous nuclear ribonucleoprotein H	3187	ENSG00000169045	HNRNPH1	5	179614170	179634784	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14314-6	Peptidyl-prolyl cis-trans isomerase-like 2	23759	ENSG00000100023	PPIL2	22	21666000	21700015	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14318-1	Vacuolar protein sorting-associated protein 29	51699	ENSG00000111237	VPS29	12	110469903	110502132	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14324-52	Structural maintenance of chromosomes protein 3	9126	ENSG00000108055	SMC3	10	110567668	110606063	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14326-4	Ubiquitin-conjugating enzyme E2 E1	7324	ENSG00000170142	UBE2E1	3	23805907	23892208	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14329-4	Death-inducer obliterator 1	11083	ENSG00000101191	DIDO1	20	62877738	62937992	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14331-262	Dynein light chain Tctex-type 1	6993	ENSG00000146425	DYNLT1	6	158612721	158644771	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14332-3	Ras-related protein Ral-A	5898	ENSG00000006451	RALA	7	39623445	39708217	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14334-3	Recoverin	5957	ENSG00000109047	RCVRN	17	9896320	9905580	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14337-1	Trafficking protein particle complex subunit 3	27095	ENSG00000054116	TRAPPC3	1	36136570	36156053	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14341-8	Protein FAM69C	125704	ENSG00000187773	DIPK1C	18	74434101	74457944	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14583-49	Growth/differentiation factor 8	2660	ENSG00000138379	MSTN	2	190055700	190062740	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14587-16	Growth/differentiation factor 11	10220	ENSG00000135414	GDF11	12	55743122	55757264	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14593-152	Protein FAM210A	125228	ENSG00000177150	FAM210A	18	13662465	13726663	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14597-5	Semaphorin-6C, cytoplasmic	10500	ENSG00000143434	SEMA6C	1	151131685	151147813	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14599-18	Stabilin-1	23166	ENSG00000010327	STAB1	3	52495331	52524512	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14603-51	Uncharacterized protein KIAA0040	9674	ENSG00000235750	KIAA0040	1	175156986	175193265	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14614-41	Noncompact myelin-associated protein	400746	ENSG00000184454	NCMAP	1	24556061	24609328	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14615-46	Keratin-associated protein 2-4	85294	ENSG00000292035	KRTAP2-4	HSCHR17_13_CTG4	14919	15682	-1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14615-46	Keratin-associated protein 2-4	85294	ENSG00000263091	KRTAP2-4	HSCHR17_4_CTG4	214614	215377	-1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14615-46	Keratin-associated protein 2-4	85294	ENSG00000213417	KRTAP2-4	17	41065116	41065879	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14616-16	Zinc finger protein 382	84911	ENSG00000161298	ZNF382	19	36604817	36634114	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14618-26	Vesicular, overexpressed in cancer, prosurvival protein 1	81552	ENSG00000154978	VOPP1	7	55427766	55572988	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14619-8	Zinc finger protein 526	116115	ENSG00000167625	ZNF526	19	42216774	42231887	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14623-26	Small ubiquitin-related modifier 3	6612	ENSG00000184900	SUMO3	21	44805604	44818779	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14624-51	Transcriptional repressor CTCF	10664	ENSG00000102974	CTCF	16	67561831	67639189	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14628-72	F-box only protein 3	26273	ENSG00000110429	FBXO3	11	33739834	33774543	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14631-22	Dual specificity protein phosphatase 16	80824	ENSG00000280962	DUSP16	HG1362_PATCH	442285	531866	-1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14631-22	Dual specificity protein phosphatase 16	80824	ENSG00000111266	DUSP16	12	12473282	12563147	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14633-26	Transmembrane protein 185A	84548	ENSG00000269556	TMEM185A	X	149596551	149631912	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14634-13	Lutropin-choriogonadotropic hormone receptor	3973	ENSG00000138039	LHCGR	2	48686774	48755731	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14636-25	Ribonuclease UK114	10247	ENSG00000132541	RIDA	8	98085179	98117206	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14645-253	Glutathione S-transferase A4	2941	ENSG00000170899	GSTA4	6	52977948	52995359	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14655-1	DnaJ homolog subfamily C member 17	55192	ENSG00000104129	DNAJC17	15	40765161	40807498	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14662-6	Myeloid zinc finger 1	7593	ENSG00000099326	MZF1	19	58561915	58573603	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14663-44	E3 ubiquitin-protein ligase RNF8	9025	ENSG00000112130	RNF8	6	37353970	37394737	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14670-1	Ski-like protein	6498	ENSG00000136603	SKIL	3	170357287	170396848	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14674-63	Protein kinase C and casein kinase substrate in neurons protein 3	29763	ENSG00000165912	PACSIN3	11	47177511	47187487	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14675-20	Eukaryotic translation initiation factor 4B	1975	ENSG00000063046	EIF4B	12	53006263	53042230	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14684-17	Calpain-2 catalytic subunit	824	ENSG00000162909	CAPN2	1	223701561	223776018	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14685-17	RAC-beta serine/threonine-protein kinase	208	ENSG00000105221	AKT2	19	40230317	40285536	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14687-6	Perilipin-3	10226	ENSG00000105355	PLIN3	19	4838334	4867717	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14688-6	Tyrosine-protein phosphatase non-receptor type 7	5778	ENSG00000143851	PTPN7	1	202147012	202161588	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14689-3	Protein SEC13 homolog	6396	ENSG00000157020	SEC13	3	10293131	10321207	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14692-3	Zinc finger protein 276	92822	ENSG00000158805	ZNF276	16	89720400	89740925	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14696-45	Tryptase beta-2	64499	ENSG00000197253	TPSB2	16	1227272	1233725	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14703-6	Prokineticin-1	84432	ENSG00000143125	PROK1	1	110451058	110457358	1	protein_coding	GRCh38	TRUE	FALSE	0	0	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14705-1	Vascular endothelial growth factor D	2277	ENSG00000165197	VEGFD	X	15345594	15384510	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14708-59	Complement component C8 gamma chain	733	ENSG00000176919	C8G	9	136942532	136946980	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14711-27	Cystatin-M	1474	ENSG00000175315	CST6	11	66011506	66013505	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14713-46	Azurocidin	566	ENSG00000278624	AZU1	HSCHR19_5_CTG2	3940	10861	1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14713-46	Azurocidin	566	ENSG00000172232	AZU1	19	825097	832018	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14747-9	Cytokine receptor-like factor 1	9244	ENSG00000006016	CRLF1	19	18572220	18607741	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14748-31	Rho GTPase-activating protein 5	394	ENSG00000100852	ARHGAP5	14	32075794	32159728	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14755-4	Lactotransferrin	4057	ENSG00000012223	LTF	3	46434347	46485234	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14756-29	Intercellular adhesion molecule 2	3384	ENSG00000108622	ICAM2	17	64002594	64020640	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14757-144	Fibroblast growth factor 8 isoform B	2253	ENSG00000107831	FGF8	10	101769817	101780371	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
14759-149	Cadherin-1	999	ENSG00000039068	CDH1	16	68737242	68835543	1	protein_coding	GRCh38	TRUE	FALSE	0	0	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
15295-81	Insulin-like growth factor II:Mature	3481	ENSG00000167244	IGF2	11	2129112	2158596	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
15297-3	Protein S100-A3	6274	ENSG00000188015	S100A3	1	153547329	153550151	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
15298-199	Neuropilin and tolloid-like protein 1	81832	ENSG00000166342	NETO1	18	72742314	72868146	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
15299-102	LDLR chaperone MESD	23184	ENSG00000117899	MESD	15	80946289	80989848	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
15300-66	Coiled-coil domain-containing protein 134	79879	ENSG00000100147	CCDC134	22	41800321	41832178	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
15301-24	Acrosomal protein SP-10	56	ENSG00000134940	ACRV1	11	125671522	125680874	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
15303-63	Protein S100-A5	6276	ENSG00000196420	S100A5	1	153537147	153543074	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
15304-1	Regenerating islet-derived protein 3-alpha	5068	ENSG00000172016	REG3A	2	79157003	79159757	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
15305-7	Secretagogin	10590	ENSG00000079689	SCGN	6	25652201	25701792	1	protein_coding	GRCh38	TRUE	TRUE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
15306-20	Immunoglobulin J chain	3512	ENSG00000132465	JCHAIN	4	70652871	70681817	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
15308-108	Brorin	375567	ENSG00000188730	VWC2	7	49772822	49921950	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
15310-61	Protein regulator of cytokinesis 1	9055	ENSG00000198901	PRC1	15	90966038	90995629	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
15312-14	Protein argonaute-1	26523	ENSG00000092847	AGO1	1	35869808	35930532	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
15313-28	Mitotic spindle assembly checkpoint protein MAD2A	4085	ENSG00000164109	MAD2L1	4	120055623	120067192	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
15314-49	Chloride intracellular channel protein 4	25932	ENSG00000169504	CLIC4	1	24745342	24844324	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
15315-64	Copper homeostasis protein cutC homolog	51076	ENSG00000119929	CUTC	10	99702558	99758005	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
